"vessel_code","datetime","latitude","longitude","power","fuel_consumption","actual_speed_overground","proposed_speed_overground","predicted_fuel_consumption"
"3001","2023-10-06 05:45:00","44.4208450317383","-50.7537841796875","5079.45","16.8198","9.01998","10.0046924509108","15.266743721813"
"3001","2023-10-06 05:46:00","44.4192314147949","-50.7510566711426","5010","16.6548","9.09999","9.60100551303476","15.8506169388071"
"3001","2023-10-06 05:47:00","44.4176292419434","-50.7483100891113","4949.11","16.2988","9.01998","8.55198061726987","15.366193642281"
"3001","2023-10-06 05:48:00","44.4160194396973","-50.7455368041992","5027.3","16.934","9.09999","9.65161936897784","15.9901076121256"
"19310","2023-10-06 05:48:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 05:49:00","44.4144515991211","-50.7427406311035","5113.05","17.1562","9.05999","8.29281871560961","16.8521153436974"
"3001","2023-10-06 05:50:00","44.4129066467285","-50.7399291992188","5170.96","17.1953","9.09999","9.62200959287584","15.6305928755552"
"3001","2023-10-06 05:51:00","44.4113311767578","-50.7371444702148","5125.44","16.7547","9.09999","10.2215179743245","15.3346128281206"
"3001","2023-10-06 05:52:00","44.4097442626953","-50.7343711853027","5172.29","17.3898","9.09999","9.63479475565255","16.6544093484059"
"3001","2023-10-06 05:53:00","44.4081382751465","-50.7316017150879","5099.92","16.8","9.19998","10.0833934767172","15.4390955282375"
"3001","2023-10-06 05:54:00","44.4065170288086","-50.7288398742676","5246.5","17.3582","9.19998","9.87408617585897","16.3716931272298"
"3001","2023-10-06 05:55:00","44.4048690795898","-50.7260894775391","5098.3","16.3355","9.19998","8.74876036662608","14.5949060278013"
"3001","2023-10-06 05:56:00","44.4031372070312","-50.7234077453613","4915.34","15.7903","9.23998","9.08020307663828","15.7721764532849"
"3001","2023-10-06 05:57:00","44.4013977050781","-50.7206687927246","4914.92","16.03","9.21998","8.8390853151679","15.979613943398"
"3001","2023-10-06 05:58:00","44.3996849060059","-50.7178993225098","4914.21","16.2772","9.23998","8.54272296447307","15.2765250237659"
"3001","2023-10-06 05:59:00","44.3980674743652","-50.7151107788086","4992.37","16.6367","9.13999","9.7244940649718","15.8678164402023"
"3001","2023-10-06 06:00:00","44.3968315124512","-50.7128143310547","5171.09","17.1748","9.09999","9.53229420054704","16.6692267054692"
"19310","2023-10-06 06:00:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 06:01:00","44.3950424194336","-50.7093887329102","5265.68","17.1552","9.05999","9.22572670578957","16.494812213257"
"3001","2023-10-06 06:02:00","44.3935394287109","-50.7065391540527","5418.92","18.5973","9.09999","9.26786663364619","17.3419340917841"
"3001","2023-10-06 06:03:00","44.391960144043","-50.703742980957","5322.17","17.7287","9.11999","9.32617807090282","15.8628291100264"
"3001","2023-10-06 06:04:00","44.390266418457","-50.7010803222656","4994.62","16.8533","9.15998","8.74424056597054","16.2706461664289"
"3001","2023-10-06 06:05:00","44.3885154724121","-50.6984977722168","4952.31","16.9145","9.09999","10.2432111211121","16.9501017065719"
"3001","2023-10-06 06:06:00","44.3868255615234","-50.6958427429199","4947","16.7783","9.01998","10.0655034797266","15.5186077546328"
"3001","2023-10-06 06:07:00","44.3852005004883","-50.6931343078613","5094.35","16.9435","9.03998","9.17935613337904","16.8732147956267"
"3001","2023-10-06 06:08:00","44.3836860656738","-50.6903114318848","5180.36","17.1703","9.03998","8.45073173921555","16.844144776836"
"3001","2023-10-06 06:09:00","44.3821640014648","-50.6874885559082","5142.27","15.9798","9.05999","9.44483502935618","15.1719390371814"
"3001","2023-10-06 06:10:00","44.3806228637695","-50.6846771240234","5267.57","17.8163","9.07999","9.44303231108934","16.7686346856877"
"3001","2023-10-06 06:11:00","44.3790664672852","-50.681884765625","5153.64","17.1882","9.07999","9.38016188312322","17.0695185925812"
"3001","2023-10-06 06:12:00","44.37744140625","-50.6791687011719","5138.15","16.9665","9.09999","10.1598128283396","16.4151977453381"
"19310","2023-10-06 06:12:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 06:13:00","44.3757514953613","-50.676513671875","4986.49","17.0618","9.09999","9.2871758563444","16.4858928438276"
"3001","2023-10-06 06:14:00","44.3740234375","-50.673885345459","4905.53","16.4887","9.13999","9.63121194560081","16.2188977891579"
"3001","2023-10-06 06:15:00","44.3723106384277","-50.6712341308594","4885.32","16.2077","9.11999","9.5461689632386","14.6464818403125"
"3001","2023-10-06 06:16:00","44.3706436157227","-50.6685333251953","4965.39","16.6713","9.07999","8.56015363223851","16.3295121140778"
"3001","2023-10-06 06:17:00","44.3690795898438","-50.6657562255859","5216.1","17.721","8.99998","10.0286239355803","16.2559779858217"
"3001","2023-10-06 06:18:00","44.3675689697266","-50.6628799438477","5325.71","18.004","8.99998","9.14590689241886","17.6160573674366"
"3001","2023-10-06 06:19:00","44.3660621643066","-50.6600532531738","5232.72","16.6838","9.03998","9.5461589878425","16.3860179767013"
"3001","2023-10-06 06:20:00","44.3644332885742","-50.6573371887207","5054.19","16.4367","9.05999","10.1534243103117","16.1916223125532"
"3001","2023-10-06 06:21:00","44.3627243041992","-50.6547088623047","5016.83","16.8655","9.09999","9.6905685307458","15.9389209602028"
"3001","2023-10-06 06:22:00","44.3610229492188","-50.6520690917969","4925.79","15.9825","9.07999","9.25406113155186","15.6686541432515"
"3001","2023-10-06 06:23:00","44.3593673706055","-50.6493988037109","4919.61","15.7652","9.01998","9.83800589274615","14.6518981060013"
"3001","2023-10-06 06:24:00","44.3577842712402","-50.6466674804688","5098.25","17.6678","8.97998","9.94157349485904","17.7640185592696"
"19310","2023-10-06 06:24:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 06:25:00","44.3562622070312","-50.6438865661621","5098.64","17.0148","8.95998","9.00349441897124","15.4732888326049"
"3001","2023-10-06 06:26:00","44.3547401428223","-50.6411437988281","5147.31","17.624","8.83998","8.45695442780852","16.8255607368425"
"3001","2023-10-06 06:27:00","44.3532218933105","-50.6384162902832","5153.23","16.4745","8.89999","8.39404598046094","15.1318965949118"
"3001","2023-10-06 06:28:00","44.3517112731934","-50.6356773376465","5291.05","17.6512","8.89999","8.71643618196249","17.2082675997168"
"3001","2023-10-06 06:29:00","44.3501853942871","-50.6329345703125","5282.28","17.4925","8.89999","9.49389044549316","15.9510819384828"
"3001","2023-10-06 06:30:00","44.3486213684082","-50.6302490234375","5263.13","18.697","8.87999","8.79729097224772","17.5657900044695"
"3001","2023-10-06 06:31:00","44.347053527832","-50.627555847168","5328.05","17.8438","8.89999","10.0623112710193","17.7392196128145"
"3001","2023-10-06 06:32:00","44.3454360961914","-50.6249008178711","5143.11","16.953","8.89999","9.82111061438918","16.2392116965726"
"3001","2023-10-06 06:33:00","44.3437156677246","-50.6222877502441","5053.69","17.0873","8.97998","9.13147297855467","16.9044300945476"
"3001","2023-10-06 06:34:00","44.3420066833496","-50.6197090148926","4931.28","16.6815","8.97998","8.77196471653879","16.1855393977836"
"3001","2023-10-06 06:35:00","44.3403205871582","-50.6171226501465","4919.63","16.1387","8.91999","8.49608387779444","15.6334528703243"
"3001","2023-10-06 06:36:00","44.3387336730957","-50.6144638061523","5241.01","18.4397","8.81998","8.17338896244764","17.5723992524669"
"19310","2023-10-06 06:36:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 06:37:00","44.3372802734375","-50.6117134094238","5379.8","18.3777","8.69999","7.93674004152417","18.2418837755919"
"3001","2023-10-06 06:38:00","44.3358573913574","-50.608943939209","5443.91","18.6228","8.73999","8.32258987128735","18.1787127818912"
"3001","2023-10-06 06:39:00","44.3343467712402","-50.6062507629395","5192.53","17.6158","8.73999","9.05728448349982","16.4397682765499"
"3001","2023-10-06 06:40:00","44.332706451416","-50.6037101745605","5065.14","16.5538","8.75998","7.99213387705386","16.1194849213585"
"3001","2023-10-06 06:41:00","44.3310966491699","-50.6011695861816","5117.46","17.376","8.61998","9.60445679612458","17.4517248816788"
"3001","2023-10-06 06:42:00","44.3295974731445","-50.5985412597656","5261.33","17.7493","8.55998","9.14526774156839","17.4611347125843"
"3001","2023-10-06 06:43:00","44.3281288146973","-50.5958595275879","5290.31","17.8202","8.55998","8.18855324089527","16.7776379169896"
"3001","2023-10-06 06:44:00","44.3266525268555","-50.5931930541992","5199.22","16.7917","8.63998","9.1312544381246","15.1382507983595"
"3001","2023-10-06 06:45:00","44.325065612793","-50.590633392334","5011.83","16.6332","8.61998","9.73081053309143","15.8659400720149"
"3001","2023-10-06 06:46:00","44.3234939575195","-50.5880661010742","5134.42","17.6325","8.51998","7.85738689247519","16.8739531444386"
"3001","2023-10-06 06:47:00","44.3219909667969","-50.58544921875","5090.77","16.2548","8.59998","8.52666180469096","14.7292456015944"
"19310","2023-10-06 06:48:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 06:48:00","44.3205108642578","-50.582836151123","5190.93","17.3175","8.57998","7.84098062459379","17.0169730376452"
"3001","2023-10-06 06:49:00","44.3190536499023","-50.580207824707","5375.88","17.826","8.51998","8.77337259780615","16.1450149737299"
"3001","2023-10-06 06:50:00","44.3176307678223","-50.5775489807129","5294.82","17.5702","8.55998","8.59260200317949","16.4584644133225"
"3001","2023-10-06 06:51:00","44.3161239624023","-50.5749168395996","5206.88","17.3698","8.53998","8.55953568480909","16.3914681201801"
"3001","2023-10-06 06:52:00","44.3145904541016","-50.5723495483398","5178.68","17.0488","8.57998","9.33682316523045","16.868942897208"
"3001","2023-10-06 06:53:00","44.3130226135254","-50.5698013305664","5251.04","17.5873","8.55998","9.31474908329546","17.3949838740751"
"3001","2023-10-06 06:54:00","44.3114128112793","-50.5672645568848","5122.65","16.1873","8.61998","8.77829201221466","14.6747224548832"
"3001","2023-10-06 06:55:00","44.3097381591797","-50.5647964477539","4976.6","16.5592","8.73999","9.92647194843739","15.2566526247188"
"3001","2023-10-06 06:56:00","44.3080787658691","-50.562313079834","4997.76","17.1685","8.69999","9.16072848886251","17.0734268998727"
"3001","2023-10-06 06:57:00","44.306510925293","-50.5597457885742","5045.06","16.683","8.55998","8.36511713247746","16.4344498844817"
"3001","2023-10-06 06:58:00","44.3050422668457","-50.5571060180664","5343.05","18.2643","8.43997","9.25900249816477","16.9557980600745"
"3001","2023-10-06 06:59:00","44.3036994934082","-50.5544128417969","5484.59","18.4173","8.41997","9.02733676582575","17.683915958181"
"3001","2023-10-06 07:00:00","44.3022842407227","-50.5517616271973","5497.65","18.6288","8.43997","8.75088613275438","17.8299194857478"
"19310","2023-10-06 07:00:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 07:01:00","44.3007583618164","-50.5492095947266","5202.11","16.9898","8.55998","9.08463129568845","15.2709485780448"
"3001","2023-10-06 07:02:00","44.299072265625","-50.5467987060547","5017.79","17.0525","8.63998","8.52946705259383","16.8998177409172"
"3001","2023-10-06 07:03:00","44.2973709106445","-50.5444068908691","4880.08","16.385","8.59998","8.23483984805643","15.5156842296943"
"3001","2023-10-06 07:04:00","44.2957649230957","-50.5419235229492","5023.69","16.6287","8.51998","8.69509169440716","15.8342857122421"
"3001","2023-10-06 07:05:00","44.2943153381348","-50.5392417907715","5390.34","18.4343","8.39997","9.50886361468583","17.2833918821067"
"3001","2023-10-06 07:06:00","44.2929725646973","-50.5365600585938","5433.83","17.862","8.35997","7.70724113825709","17.8764349356294"
"3001","2023-10-06 07:07:00","44.2916107177734","-50.5338973999023","5497.2","17.9185","8.43998","7.77311773020774","16.7510057775304"
"3001","2023-10-06 07:08:00","44.2901191711426","-50.5313148498535","5328.8","17.5307","8.51998","7.95241677090526","16.0648093385622"
"3001","2023-10-06 07:09:00","44.2884941101074","-50.5288543701172","5123.7","17.1318","8.59998","8.25844576936215","16.3667921744287"
"3001","2023-10-06 07:10:00","44.2868194580078","-50.5263938903809","5097.83","17.3238","8.61998","9.72166863251477","17.0877961426973"
"3001","2023-10-06 07:11:00","44.2851791381836","-50.5238876342773","4950.12","15.9312","8.71998","8.91988633554429","15.6287490189075"
"3001","2023-10-06 07:12:00","44.2835960388184","-50.5213012695312","5029.83","17.2238","8.63998","8.52017969246954","17.2432815575972"
"3001","2023-10-06 07:13:00","44.2820739746094","-50.5186653137207","5111.2","16.9037","8.63998","9.29650388173759","15.2967734899372"
"3001","2023-10-06 07:14:00","44.2806282043457","-50.5159759521484","5141.69","16.3223","8.69998","9.3838108683005","15.8021149881184"
"3001","2023-10-06 07:15:00","44.2791366577148","-50.5132827758789","5162.17","16.9022","8.71998","9.43402695357799","16.6911262724549"
"3001","2023-10-06 07:16:00","44.2776565551758","-50.5106010437012","5299.79","18.3628","8.77998","8.70912392791361","18.1098017500713"
"3001","2023-10-06 07:17:00","44.2761573791504","-50.5078887939453","5205.58","16.5995","8.87999","9.8170236216858","16.506959916465"
"3001","2023-10-06 07:18:00","44.2745704650879","-50.5052223205566","5226.68","16.8077","8.93999","8.25339826177806","16.6108879758045"
"3001","2023-10-06 07:19:00","44.2729225158691","-50.5026206970215","5045.78","16.3263","8.99998","8.6715060070157","15.6804491033778"
"3001","2023-10-06 07:20:00","44.2712287902832","-50.5000534057617","5058.1","16.2117","8.93999","8.56425351630896","15.1523271672428"
"3001","2023-10-06 07:21:00","44.2695541381836","-50.4974632263184","4880.18","16.549","8.89999","8.96328339613974","16.049815813452"
"19310","2023-10-06 07:21:00",NULL,NULL,NULL,NULL,NULL,NULL,"-0.0377147492021321"
"3001","2023-10-06 07:22:00","44.2679481506348","-50.4948196411133","4954.32","16.0047","8.89999","9.16947696618736","14.5271924458444"
"3001","2023-10-06 07:23:00","44.2664108276367","-50.4920768737793","5176.14","17.2698","8.69998","9.85311591792852","15.397949232161"
"3001","2023-10-06 07:24:00","44.2649612426758","-50.4893112182617","5310.16","18.2448","8.59998","9.24507739748806","16.8050961386412"
"3001","2023-10-06 07:25:00","44.2635498046875","-50.4865417480469","5293.99","16.4028","8.69999","9.69843743816018","15.1292280456051"
"3001","2023-10-06 07:26:00","44.2620849609375","-50.4837989807129","5476.83","18.6335","8.69999","8.24482997395098","18.602440886572"
"3001","2023-10-06 07:27:00","44.2605628967285","-50.4811210632324","5368.02","17.5412","8.77998","8.11145422589034","17.6257676811889"
"3001","2023-10-06 07:28:00","44.2588844299316","-50.4785995483398","5051.04","16.0828","8.79998","9.52084192708135","14.2909362757578"
"3001","2023-10-06 07:29:00","44.2571983337402","-50.4760704040527","5061.03","17.0555","8.81998","9.15952966623008","15.4353709187359"
"3001","2023-10-06 07:30:00","44.255542755127","-50.4734725952148","4997.07","16.0087","8.81998","9.30038345959037","14.5335623877123"
"3001","2023-10-06 07:31:00","44.2539558410645","-50.4708366394043","5031.33","16.961","8.87999","9.83385559245944","16.4394080335274"
"3001","2023-10-06 07:32:00","44.2524566650391","-50.4681091308594","5047.3","17.063","8.83998","8.09054634422064","16.724298796989"
"19310","2023-10-06 07:32:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 07:33:00","44.2509574890137","-50.4653663635254","5117.26","16.8662","8.83998","9.05706768650562","15.4596447426826"
"3001","2023-10-06 07:34:00","44.2494964599609","-50.4625854492188","5329.86","17.653","8.79998","9.96289699040353","16.1748046012595"
"3001","2023-10-06 07:35:00","44.2480316162109","-50.4598083496094","5342.41","18.1228","8.83998","8.94966705683619","16.4529851315543"
"3001","2023-10-06 07:36:00","44.246509552002","-50.457103729248","5306.31","17.551","8.89999","9.60069704130292","15.9119026841596"
"3001","2023-10-06 07:37:00","44.2448272705078","-50.4545249938965","4996.84","16.4073","8.83998","9.53009310811758","16.3905613128096"
"3001","2023-10-06 07:38:00","44.2431411743164","-50.4519844055176","5019.94","16.7027","8.89999","9.56638942360878","15.9929589120671"
"3001","2023-10-06 07:39:00","44.2414703369141","-50.4494018554688","4888.54","15.6862","8.77999","8.60944020450115","14.1601496836171"
"3001","2023-10-06 07:40:00","44.2398948669434","-50.4467811584473","5112.63","17.4175","8.73999","9.12779703717679","16.8099404297769"
"3001","2023-10-06 07:41:00","44.2384185791016","-50.4440765380859","5245.18","17.7128","8.61998","9.00269351042807","15.9183358218521"
"3001","2023-10-06 07:42:00","44.2369613647461","-50.4413681030273","5295.63","16.8055","8.67998","9.64242927059531","15.6130246151239"
"19310","2023-10-06 07:42:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 07:43:00","44.2354965209961","-50.4386329650879","5304","17.258","8.75998","9.70718983821571","15.5156294586137"
"3001","2023-10-06 07:44:00","44.233943939209","-50.4359588623047","5268.09","18.0455","8.91998","9.85378377772868","16.6488559175283"
"3001","2023-10-06 07:45:00","44.2322845458984","-50.4333801269531","5106.79","17.5802","8.91999","9.40893245562911","17.486617177166"
"3001","2023-10-06 07:46:00","44.2305946350098","-50.430850982666","5047.86","16.9385","8.85999","8.69070512130856","16.0828912178054"
"3001","2023-10-06 07:47:00","44.228946685791","-50.4282836914062","5088.17","16.2777","8.85999","10.0535407092422","15.3638614652678"
"3001","2023-10-06 07:48:00","44.227352142334","-50.4256706237793","4996","15.6558","8.85999","9.26972404010594","14.0638801347464"
"3001","2023-10-06 07:49:00","44.2257461547852","-50.4230537414551","4925.67","16.0588","8.81998","8.09758342690766","14.5653532011434"
